"ZCTA5CE10","pc_park"
"05031",0.547
"05032",7.861
"05033",0.4
"05034",6.952
"05035",13.637
"05036",2.153
"05037",16.739
"05038",2.266
"05039",0.055
"05040",0
"05041",1.422
"05042",2.023
"05043",0.559
"05045",6.822
"05046",36.081
"05048",2.352
"05050",0
"05051",1.36
"05052",18.102
"05053",2.423
"05055",5.924
"13112",0.992
"13113",0
"13114",0.662
"13115",1.111
"13116",1.084
"13117",32.512
"13118",11.223
"13120",0.172
"13122",10.184
"13123",0.368
"13124",21.001
"13126",2.044
"13131",7.155
"13132",3.003
"13134",7.8
"13135",7.22
"13136",18.306
"85622",1.097
"91978",52.853
"77480",9.927
"77481",0
"77482",0.586
"77483",17.813
"77484",0.028
"77485",0
"77486",5.547
"77488",0.075
"77489",2.684
"77493",1.257
"77494",0.176
"77498",8.86
"77502",1.011
"77503",0.921
"77504",3.389
"77505",0.973
"77506",1.538
"77507",0
"77510",0.341
"77511",0.477
"77514",7.1
"77515",2.135
"77517",0.172
"77518",0
"77519",0
"77520",2.872
"15748",4.188
"15750",0
"15752",12.496
"15753",10.619
"15754",2.645
"15756",1.583
"15757",19.28
"15759",0.01
"15760",0
"15761",0
"15762",1.105
"15764",1.084
"15765",7.958
"15767",8.418
"15770",0
"15771",10.972
"15772",16.283
"43045",0.354
"49411",26.701
"37049",0.322
"43046",7.6
"37050",11.03
"49412",4.094
"37051",0
"49415",1.237
"59523",12.913
"37052",0
"59524",15.972
"49417",7.622
"59525",0.317
"59526",8.034
"49418",5.113
"61458",0
"61459",0.011
"36919",0.694
"61460",0
"53074",1.691
"36921",1.408
"36922",0.642
"53075",2.727
"53076",0
"36925",0.45
"53078",0.252
"53079",8.755
"53080",4.342
"61462",0.44
"61465",0
"61466",0
"61467",0
"61468",0
"61469",14.845
"61470",0
"42323",0
"39480",0
"42324",1.567
"39481",0
"42325",0.97
"42326",42.812
"48723",15.523
"48724",7.029
"42327",0
"39482",0
"48725",9.685
"42328",0
"39483",0
"48726",8.936
"48727",0.403
"42330",2.423
"42332",2.676
"48728",33.33
"42333",0.293
"01039",6.289
"01040",18.617
"01050",22.18
"01053",15.096
"01054",31.257
"01056",21.551
"01057",5.789
"01060",22.68
"01062",17.355
"01063",0
"01066",13.974
"01068",10.67
"01069",11.682
"01070",15.307
"01071",6.495
"01072",11.463
"01073",3.659
"01074",0
"01075",23.27
"01077",3.351
"95690",1.692
"95691",2.588
"95692",10.168
"95693",2.912
"95694",6.837
"95695",0.244
"95697",0
"95698",0
"95699",0
"95701",20.167
"95703",19.287
"98325",3.375
"83467",84.387
"83468",86.282
"98326",14.499
"83469",99.483
"98327",21.743
"98328",10.628
"98329",4.229
"98330",0.33
"83501",43.63
"83520",16.809
"98331",31.469
"83522",13.244
"98332",2.888
"98333",0.535
"83523",0.192
"98335",4.132
"98336",2.071
"83524",0.361
"29720",0.379
"94952",3.165
"94954",13.177
"94956",70.326
"94957",10.021
"94960",12.236
"94963",58.25
"94964",0.062
"94965",65.585
"94970",89.428
"94971",0.011
"94972",0.05
"94973",27.803
"95002",68.289
"95003",36.821
"95004",0.002
"95005",27.327
"95006",30.926
"95007",0.828
"95008",4.464
"95010",5.422
"95012",11.684
"95013",29.89
"95014",24.189
"95017",42.004
"95018",32.43
"95019",0.019
"95020",10.151
"95023",9.587
"80907",7.863
"70791",1.889
"70801",4.106
"75503",0.603
"75550",0
"80908",0.099
"75551",6.137
"70802",7.317
"75554",0.125
"70803",0
"75555",0
"80909",10.886
"75556",0
"75558",0
"70805",2.462
"80910",9.843
"75559",0.093
"75560",24.059
"75561",0.045
"75562",0
"70806",3.48
"80911",8.797
"75563",0
"75565",0
"80913",0
"75566",0
"80914",0
"70807",1.208
"75567",47.287
"34949",21.468
"34950",4.335
"34951",2.927
"34952",18.795
"34953",1.467
"34956",0.623
"34957",12.318
"30664",0
"30665",0
"30666",0.273
"30667",8.185
"30668",11.055
"30669",10.097
"30673",3.18
"30677",3.647
"30678",8.445
"30680",3.233
"30683",2.488
"30701",9.49
"30705",25.226
"30707",19.304
"30708",75.966
"30710",0.353
"30711",44.185
"30720",23.148
"30721",1.798
"30725",1.912
"84054",1.566
"84055",51.723
"84056",0
"84057",1.625
"84058",8.361
"84060",15.452
"84061",2.417
"84062",70.92
"84063",37.879
"84064",39.691
"84065",6.388
"84066",0.214
"84067",1.893
"84069",28.159
"84070",3.361
"84071",38.598
"84072",24.967
"84073",0
"84074",15.639
"84075",26.627
"84076",0.001
"84078",66.977
"84080",54.963
"84081",1.063
"78116",0
"78117",0
"78118",0.01
"78119",0.036
"78121",0
"78122",0
"78123",0
"78124",0.01
"78125",0
"78130",0.691
"78132",0.069
"78133",17.596
"78140",0
"78141",0
"78142",0
"78143",0
"78144",0
"78145",0
"78146",0
"78147",0
"78148",7.029
"78150",0
"78151",0
"10460",20.358
"10461",16.135
"10462",8.291
"10463",7.042
"10464",79.709
"10465",18.852
"10466",3.657
"45651",18.773
"45652",4.143
"45653",0
"45654",33.793
"45656",21.774
"45657",16.608
"45658",18.966
"45659",61.161
"45660",7.478
"45661",0.222
"45662",0.393
"45663",45.671
"45669",0.105
"45671",17.58
"45672",0
"45673",0
"05056",29.982
"05058",3.887
"05059",14.279
"05060",1.439
"05061",0.006
"05062",25.082
"05065",6.662
"05067",10.815
"05068",1.165
"05069",5.875
"05070",5.666
"05071",9.417
"05072",6.065
"05075",10.057
"05076",8.501
"05077",0.64
"05079",0.691
"05081",0.849
"05083",0
"05084",0
"05086",1.53
"05089",14.432
"05091",6.888
"05101",7.33
"13138",0
"13140",15.739
"13141",2.166
"13142",9.057
"13143",3.156
"13144",16.679
"13145",0
"13146",15.624
"13147",0
"13148",19.38
"13152",0.358
"13153",0
"13155",33.082
"13156",13.245
"13157",8.825
"13158",20.584
"13159",15.736
"13160",0.201
"13162",66.448
"13163",0.618
"13164",0.425
"13165",0.558
"13166",0.669
"13167",13.939
"77521",2.349
"77523",4.535
"77530",0.673
"77531",0.478
"77532",0.192
"77533",0
"77534",4.269
"77535",7.483
"77536",1.141
"77538",0
"77539",0.328
"77541",38.025
"77545",0.162
"77546",1.979
"77547",1.402
"77550",7.339
"77551",0.873
"77554",4.83
"77560",0
"77561",0
"77562",0.395
"77563",1.71
"77564",1.636
"77565",0.093
"77566",9.844
"77568",1.75
"77571",5.228
"77573",3.143
"77575",7.195
"77577",0.024
"77578",0.072
"77580",0.197
"77581",1.275
"15773",0
"15774",0.059
"15775",0.028
"15776",0
"15777",0
"15778",0
"15779",19.611
"15780",0
"15781",0
"61471",0
"61472",0.003
"53081",8.305
"61473",0
"61474",0.001
"61475",0
"61476",0.001
"61477",0.124
"61478",0
"61479",0
"53083",4.083
"61480",0.564
"61482",9.07
"61483",0.042
"53085",0.13
"61484",0.021
"61485",12.439
"53086",4.447
"53088",0
"61486",0
"61488",0.004
"61489",0.724
"53089",0.691
"61490",0.025
"61491",0.117
"53090",3.738
"53091",13.452
"61501",4.654
"61516",0.018
"61517",5.572
"48729",16.566
"42337",16.704
"42338",0
"42339",0
"48730",28.879
"42343",0.299
"42344",40.423
"48731",0.884
"39501",0.887
"48732",12.906
"48733",2.568
"42345",0.145
"48734",3.237
"42347",0.114
"01079",1.28
"01080",6.234
"01081",15.577
"01082",5.222
"01083",1.537
"01084",40.324
"01085",10.56
"01086",0
"01088",9.396
"01089",4.25
"01092",2.285
"01093",7.005
"01094",8.257
"01095",10.826
"01096",13.168
"01097",65.449
"01098",21.144
"95709",18.431
"95713",33.268
"95714",9.457
"95715",46.091
"95717",36.718
"95720",89.158
"95721",93.65
"95722",3.066
"95724",55.585
"95726",54.404
"95728",45.346
"95735",98.873
"95736",0
"95742",3.304
"95746",9.75
"95747",3.673
"86411",46.788
"92371",22.042
"92372",0.012
"92373",7.159
"92374",3.205
"86413",64.7
"86426",18.362
"98337",2.607
"98338",1.013
"98339",2.103
"98340",4.552
"98342",0.294
"83525",97.552
"98345",0.372
"83526",0
"98346",2.964
"98349",2.352
"98350",39.205
"98351",0.296
"98353",87.614
"98354",3.696
"98355",39.257
"98356",28.283
"83530",33.823
"83533",0
"98357",0.001
"95030",22.666
"95032",24.512
"95033",21.174
"95035",29.072
"95037",37.077
"95039",15.277
"95041",0
"95043",17.997
"95045",0.382
"95046",17.867
"95050",1.521
"95051",1.883
"95053",0
"95054",4.68
"95060",30.874
"95062",6.526
"95064",13.295
"95065",7.987
"95066",15.872
"95070",25.457
"95073",31.542
"95075",0.31
"95076",7.111
"95110",9.589
"75568",5.236
"75569",0
"80915",1.434
"70808",2.254
"70809",4.9
"75570",0.33
"75571",0
"80916",1.489
"70810",3.601
"75572",14.011
"75573",63.624
"70811",5.51
"80917",17.167
"70812",1.166
"75574",14.221
"76930",0
"76932",0.01
"76933",0
"76934",0.008
"76935",0.026
"76936",0.009
"76937",0
"76939",0
"30663",15.789
"30726",0
"30728",21.065
"30730",3.341
"30731",8.565
"30733",1.361
"30734",1.117
"30735",13.403
"30736",7.124
"30738",9.088
"30739",0.052
"30740",15.281
"30741",4.738
"30742",3.405
"30746",31.008
"30747",20.849
"30750",12.795
"30751",0
"30752",2.527
"30753",5.876
"30755",2.019
"30756",0
"30757",1.358
"30802",20.67
"30803",0
"30805",1.182
"84082",50.335
"84083",66.615
"84084",1.148
"84085",55.082
"84086",19.67
"84087",8.839
"84088",7.69
"84092",75.481
"84093",3.431
"84094",4.992
"84095",5.646
"84096",11.874
"84097",11.896
"84098",9.891
"84101",1.164
"84102",0.99
"84103",21.946
"84104",1.065
"84105",6.084
"84106",4.061
"84107",3.622
"84108",42.402
"84109",67.306
"84111",2.299
"84112",0
"78152",0
"78154",1.126
"78155",0.193
"78159",0
"78160",0
"78161",0
"78162",0
"78163",0.169
"78164",0
"78201",2.895
"78202",6.064
"78203",5.902
"78204",3.258
"78205",12.84
"78207",4.61
"78208",1.229
"78209",2.941
"78210",9.907
"78211",1.304
"78212",14.299
"78213",4.484
"78214",9.059
"10467",35.008
"10468",8.712
"10469",6.836
"10470",16.653
"10471",41.279
"10472",1.749
"10473",16.667
"45674",5.377
"45678",24.545
"45679",7.178
"45680",0.027
"45681",0
"45682",26.302
"45684",37.558
"45685",6.5
"45686",0.171
"45688",64.194
"45690",2.549
"45692",14.529
"45693",0.274
"45694",17.458
"45695",40.139
"45696",4.417
"45697",0.014
"45698",58.364
"45701",8.728
"45710",1.761
"45711",0.135
"45714",0.752
"45715",23.546
"45716",18.712
"45719",0.503
"05141",0
"05142",20.914
"05143",2.296
"05146",3.062
"05148",4.014
"05149",11.275
"05150",2.52
"05151",8.288
"05152",69.025
"05153",6.156
"05154",0.227
"05155",44.445
"05156",1.871
"05158",1.83
"05161",41.266
"05201",51.48
"05250",7.957
"05251",15.876
"05252",87.662
"05253",41.441
"05254",0
"05255",23.65
"05257",2.217
"05260",0.657
"05261",21.402
"05262",57.018
"05301",1.644
"13202",1.779
"13203",6.005
"13204",8.347
"13205",7.04
"13206",2.316
"77583",0.018
"77584",1.63
"79506",0
"79508",0
"79510",0.054
"79511",0
"79512",0.181
"79517",0
"79518",0
"79519",0
"79520",0
"79521",0.042
"79525",0
"79526",0
"79527",0.126
"79528",0
"79529",0
"79530",0
"79532",0.003
"79533",0
"79534",0
"79535",0
"79536",0
"79537",0
"79538",0
"79539",0
"79540",0
"79541",0
"79543",0
"79544",0
"79545",0
"79546",0
"79547",0
"79548",0
"79549",0.19
"79553",0.016
"79556",0.55
"79560",0
"79561",0
"79562",2.403
"79563",0
"15783",0
"15784",0
"15801",5.688
"15821",77.039
"15823",12.338
"15824",33.237
"15825",10.507
"15827",0
"15828",38.893
"15829",11.508
"15832",66.834
"06390",0.799
"10001",2.612
"10002",11.836
"10003",6.273
"10004",24.69
"10005",2.109
"10006",0
"10007",10.024
"10009",13.101
"61519",0
"53092",8.621
"53093",0.543
"53094",1.276
"61520",13.224
"53095",2.191
"61523",7.909
"61524",0
"53097",5.102
"61525",2.637
"61526",4.559
"61528",9.402
"53098",5.296
"61529",0.587
"53103",0.036
"53104",1.838
"61530",0.66
"61531",3.069
"61532",0.349
"61533",10.677
"61534",3.169
"61535",1.127
"61536",4.248
"53105",4.582
"53108",1.938
"53110",10.905
"61537",1.637
"48735",4.381
"48737",58.324
"42348",0
"48738",2.252
"42349",0
"39503",1.934
"42350",0
"48739",14.612
"39507",3.169
"48740",3.854
"42351",0
"48741",0.428
"42352",0
"42354",1.248
"42355",0.417
"42356",0
"48742",13.165
"48743",62.072
"42361",0
"01103",1.722
"01104",5.436
"01105",5.163
"01106",15.734
"01107",12.605
"01108",25.96
"01109",8.454
"01118",7.27
"01119",9.282
"01128",10.174
"01129",13.183
"01151",5.305
"01199",0
"01201",22.342
"01220",30.781
"01222",0
"01223",20.371
"92376",1.179
"92377",0.228
"92378",91.175
"86429",59.102
"92382",55.714
"92384",99.983
"86431",74.479
"92385",93.349
"92386",49.738
"92389",99.985
"92391",26.154
"86432",96.805
"86433",97.794
"86434",12.809
"86435",17.643
"92392",0.224
"86436",54.071
"86437",77.695
"92394",0.636
"86438",79.203
"86440",54.421
"92395",7.49
"92397",42.171
"92398",32.853
"86441",68.092
"92399",27.107
"92401",5.787
"92404",49.168
"86442",23.462
"86443",86.947
"92405",3.693
"86444",81.62
"86445",81.308
"98358",10.872
"83535",9.307
"98359",1.309
"98360",10.119
"83536",14.335
"98361",97.188
"83537",0.127
"98362",69.43
"83539",94.935
"83540",1.05
"98363",74.296
"98364",0
"83541",10.131
"98365",0.785
"83542",69.075
"83543",0.805
"98366",2.809
"83544",7.794
"83545",3.321
"98367",6.457
"83546",1.242
"95111",11.178
"95112",7.463
"95113",4.557
"95116",7.048
"95117",0.876
"95118",4.843
"95119",26.407
"95120",33.167
"95121",9.591
"95122",8.362
"95123",9.679
"95124",1.187
"95125",2.571
"95126",3.18
"95127",6.53
"95128",0.748
"95129",2.582
"95130",0.754
"95131",7.025
"95132",46.499
"95133",7.111
"95134",8.362
"95135",4.25
"95136",5.21
"95138",7.503
"95139",10.988
"95140",20.017
"95148",8.142
"76940",0.055
"76941",0.004
"76943",0.003
"76945",0.354
"76949",0
"76950",0.003
"76951",0.001
"76953",0
"76955",0
"76957",0
"76958",0.019
"77002",3.463
"77003",1.012
"77004",8.685
"77005",0.73
"77006",0.956
"77007",28.713
"30807",0
"30808",1.393
"30809",1.639
"30810",0.03
"30812",0
"30813",0.073
"30814",0.072
"30815",0.823
"30816",0.117
"30817",31.404
"30818",0
"30820",3.532
"30821",6.869
"30822",0
"30823",0
"30824",12.272
"30828",1.417
"30830",4.641
"30833",0
"30901",7.322
"30903",0
"30904",3.028
"30905",0.005
"30906",2.289
"30907",1.984
"30909",0.525
"30912",0
"31001",0.449
"27006",0.16
"27007",0
"27009",0
"84113",0
"84115",1.109
"84116",6.793
"84117",3.193
"84118",3.18
"84119",1.993
"84120",2.183
"84121",68.148
"84123",5.866
"84124",9.176
"84128",14.992
"84144",0
"84180",0
"84301",3.148
"84302",20.042
"84304",0.394
"84305",5.942
"84306",3.187
"84307",13.456
"84308",0
"84309",9.698
"84310",50.86
"84311",0.025
"84312",1.978
"84313",49.559
"84314",5.89
"84315",18.187
"84316",0.397
"84317",22.957
"84318",1.048
"84319",48.393
"84320",2.187
"78215",22.009
"78216",3.427
"78217",3.092
"78218",4.716
"78219",4.258
"78220",6.621
"78221",6.918
"78222",2.731
"78223",2.514
"78224",7.767
"78225",0.632
"78226",0.984
"78227",3.34
"78228",1.048
"78229",0.66
"78230",0.735
"78231",6.428
"78232",2.23
"78233",1.835
"78234",0.073
"78235",0
"78236",0.582
"78237",3.029
"78238",5.298
"78239",0.448
"78240",4.676
"45721",0
"45723",0.119
"45724",0.104
"45727",12.134
"45729",0.075
"45732",28.985
"45734",25.953
"45735",0
"45740",5.078
"45741",0
"45742",6.372
"45743",4.985
"45744",2.593
"45745",12.056
"45746",15.241
"45750",6.954
"45760",0.195
"45761",22.753
"45764",53.868
"45766",28.815
"45767",39.906
"45768",26.853
"45769",0.109
"45770",9.702
"45771",5.463
"45772",8.893
"45773",46.4
"45775",0
"45776",0
"45778",0.499
"45779",0.855
"45780",0
"05340",57.818
"05341",24.983
"05342",0.002
"05343",9.872
"05345",0.499
"05346",1.763
"05350",40.834
"05352",48.214
"05353",8.923
"05354",14.596
"05355",18.128
"05356",30.134
"05358",0
"05359",0.41
"05360",50.004
"05361",4.567
"05362",8.588
"05363",23.554
"05401",10.037
"05403",4.821
"13207",13.594
"13208",0.473
"13209",11.411
"13210",4.558
"13211",1.559
"13212",5.41
"13214",2.163
"13215",0.107
"13219",0.937
"79565",0
"79566",0
"79567",0.006
"79601",0.29
"79602",0.604
"79603",0.252
"79605",3.904
"79606",0.086
"79607",0
"79699",0
"79701",1.582
"79703",6.499
"79705",3.076
"79706",0.026
"79707",0.284
"79713",0
"79714",0.021
"79718",0.026
"79719",0
"79720",0.164
"79730",0
"79731",0.014
"79733",0
"79734",0.392
"79735",0.011
"79738",0
"79739",0
"79741",0
"79742",0
"79743",0
"79744",0.014
"10010",4.907
"10011",9.611
"10012",1.785
"10013",5.462
"10014",18.176
"10016",1.926
"10017",1.996
"10018",1.639
"10019",1.941
"10020",0
"10021",1.89
"61539",0.483
"53114",3.706
"61540",12.999
"61541",0.898
"61542",4.196
"53115",1.173
"61543",22.986
"61544",2.494
"61545",2.875
"53118",11.083
"53119",34.288
"61546",7.267
"61547",6.934
"53120",3.111
"61548",3.259
"53121",0.873
"53122",3.422
"53125",0.587
"61550",1.528
"61552",23.999
"61553",0.626
"53126",1.363
"53128",2.232
"53129",15.274
"53130",14.329
"42366",0
"48744",1.352
"42367",0
"42368",0
"42369",0
"48745",34.766
"42370",0
"42371",0
"42372",0
"42374",3.711
"48746",5.667
"48747",3.694
"42376",0
"39520",26.407
"42378",0
"48748",48.479
"39525",25.561
"59527",0.003
"59528",0
"49419",15.931
"37055",0.178
"59529",11.791
"37057",0.761
"59530",0.102
"59531",0
"43050",1.032
"01224",0
"01225",18.789
"01226",34.736
"01230",23.181
"01235",36.983
"01236",3.316
"01237",29.632
"01238",16.855
"01240",13.958
"01242",1.682
"01243",42.4
"01244",15.913
"01245",29.749
"01247",33.085
"01253",26.561
"01254",4.167
"01255",24.563
"01256",53.955
"01257",4.784
"01258",55.472
"01259",19.676
"01260",0.028
"01262",12.06
"01264",29.985
"01266",9.247
"01267",23.982
"01270",28.657
"01301",5.419
"92407",44.676
"92408",1.009
"92410",1.802
"86502",10.762
"92411",2.215
"92501",19.52
"92503",19.1
"92504",3.721
"92505",12.523
"86503",0
"92506",2.083
"92507",19.856
"92508",0.964
"92509",8.171
"92518",0.598
"92530",49.467
"92532",12.571
"92536",33.192
"92539",38.457
"92543",1.66
"86505",0.024
"86506",0
"92544",29.353
"92545",1.789
"92548",0.022
"86507",0
"92549",68.463
"86508",0.019
"92551",1.643
"92553",1.537
"92555",38.005
"92557",15.201
"92561",81.674
"86510",0
"92562",52.206
"92563",1.642
"92567",4.193
"86511",0
"92570",9.53
"92571",7.032
"86512",0
"92582",1.139
"83547",90.478
"83548",0
"83549",85.9
"83552",36.353
"98368",4.413
"83553",4.488
"83554",47.062
"98370",2.03
"83555",35.369
"83601",99.339
"98371",3.508
"83602",42.646
"98372",3.875
"83604",81.174
"98373",3.395
"98374",6.148
"98375",3.62
"98376",16.06
"98377",66.424
"98380",11.218
"98381",1.975
"83605",1.329
"98382",32.966
"98383",0.802
"98385",7.128
"98387",1.942
"95202",3.316
"95203",3.723
"95204",2.101
"95205",1.209
"95206",0.387
"95207",5.769
"95209",4.858
"95210",1.671
"95211",1.349
"95212",0.758
"95215",0.031
"95219",0.422
"95220",0.006
"95222",20.772
"95223",89.941
"95224",61.306
"95225",0.664
"95226",8.783
"95227",6.49
"95228",0.209
"95230",0.744
"95231",0.094
"95232",45.653
"95233",76.5
"95234",0.011
"95236",0
"95237",0
"95240",0.479
"95242",2.172
"95245",13.705
"95246",9.379
"95247",12.546
"95248",16.206
"95249",12.332
"95250",20.371
"77008",3.597
"77009",4.485
"77010",0
"77011",10.426
"77012",2.959
"77013",17.482
"77014",2.438
"77015",1.034
"77016",2.425
"77017",5.588
"77018",3.759
"77019",7.25
"77020",1.795
"77021",4.255
"77022",1.079
"27011",0.082
"27012",4.912
"27013",0.288
"27014",9.508
"27016",0.744
"27017",0.632
"27018",0.778
"27019",2.144
"27020",0.649
"27021",0.365
"27022",0
"27023",0.219
"27024",3.068
"27025",0.221
"27027",6.044
"27028",0.34
"29020",1.177
"29030",4.804
"29031",30.046
"29032",2.822
"29033",5.931
"29036",0.29
"29037",5.438
"29038",0
"29039",0
"29040",1.989
"29042",0.095
"29044",3.172
"29045",0.451
"84321",75.244
"84324",43.355
"84325",22.369
"84326",4.482
"84327",0.144
"84328",12.201
"84329",36.523
"84330",29.301
"84331",0.1
"84332",3.795
"84333",9.484
"84334",0
"84335",0.373
"84336",11.673
"84337",5.338
"84338",6.559
"84339",23.575
"84340",8.146
"84341",3.114
"71103",0.714
"81058",0.033
"71104",0.974
"81059",9.381
"81062",0.792
"75701",1.341
"81063",0.435
"71105",9.263
"81064",22.935
"75702",2.235
"81067",22.364
"71106",2.801
"81069",30.678
"75703",0.691
"10474",1.649
"10475",29.374
"10501",0
"10502",8.083
"45782",0.392
"45784",0.986
"45786",3.183
"45787",0
"45788",4.956
"45789",42.839
"45801",2.681
"45804",3.464
"45805",3.748
"45807",0.55
"45808",0
"45809",0
"45810",0.12
"45812",0.029
"45813",0.124
"45814",0.084
"45816",14.298
"45817",0.744
"45819",4.211
"45820",2.226
"45821",1.013
"45822",0.894
"05404",19.724
"05405",0
"05408",26.112
"05439",0.071
"06443",10.903
"06444",0.658
"06447",22.949
"06450",10.644
"06451",17.898
"79745",0.818
"79748",0
"79749",0
"79752",0.024
"79754",0
"79755",0
"79756",1.999
"79758",0
"79759",0
"79761",1.532
"79762",1.024
"79763",0.542
"79764",0.042
"79765",0.055
"79766",0.039
"79770",0.037
"79772",0.018
"79777",0
"79778",0
"79780",0
"79781",0.019
"79782",0
"79783",0
"79785",0
"79788",0
"79789",0.047
"79821",0.082
"79830",24.378
"79831",0
"79834",92.438
"79835",0.798
"79836",0
"79838",0.036
"79839",0
"79842",0.171
"79843",1.601
"79845",8.887
"79846",83.445
"79847",16.531
"79848",0
"79849",0.039
"10022",1.839
"10023",3.813
"10024",46.057
"10025",8.755
"10026",1.967
"10027",6.891
"10028",0.487
"10029",5.906
"10030",1.944
"10031",20.313
"53132",5.799
"53137",6.633
"53139",7.139
"61554",5.216
"61559",1.683
"61560",9.497
"53140",5.915
"61561",0.084
"61562",12.454
"61563",0
"61564",0
"61565",6.928
"61567",27.038
"53142",0.709
"22309",8.644
"49659",30.764
"22310",10.425
"22311",9.636
"22312",11.54
"22314",12.277
"49660",42.029
"22315",11.833
"49663",34.271
"49664",29.094
